fid,plot_id,habitat_type,notes,other_note,timestamp,site_id,distance_level,transect_id,garmin_elevation,type,u2018_clc2018_v2020_20u1,landcover,id.1,elevation,lab_id,priority,n,c,k,p,mg,ca,na,units,ecec,base_saturation,exchange_acidity,al,mountain_or_enclosure,id.2,hand,x,y,flag,distance_enclosure,tier,distance_enclosure_scaled,elevation_scaled,hand_scaled,enclosure_name,enclosure_age,deer_number,area_ha,deer_density,deer_density_scaled,deer_number_scaled,enclosure_age_scaled,min_dist_enclosure,min_dist_enclosure_scaled,transect_start_elevation,elevation_rel_enc,cn,np,elevation_rel_enc_scaled,soilTypeLegendL,soilTypeLegendK,deadWoodChangeYear,deadWoodNotBefore,deadWoodNotAfter,deadWood,soilTypeLegendK_scaled,deadWoodChangeYear_scaled,deadWood_scaled
55,A1_2,Coniferous,"","",2023/05/21 13:26:38.716,A,1,A1,,Soil,25,Mixed_Forest,2,793.914245605469,98,1,1.01,18.22,0.596,10.104,1.0932,1.5454,0.0689,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.929,25.55,9.626,10.422,Enclosure,98,51,13.2934966666667,49.0676716666667,ok,100,Enclosures,-0.750339597028949,-0.831250479939234,-0.637124295880899,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,147.6619794531,-0.729341301006953,760.45263671875,33.461608886719,18.039603960396,0.0999604117181314,0.355985364270748,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
54,A1_3,Deciduous_Forest,Very close to road; soil 20m deeper in forest,"",2023/05/21 13:11:08.972,A,2,A1,,Soil,25,Mixed_Forest,3,816.084350585938,99,3,0.84,15.48,0.4667,11.154,0.5448,0.3409,0.0407,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.978,9.97,12.584,9.297,Enclosure,99,20,13.297315,49.0729283333333,exclude,900,Enclosures,0.173155291622065,-0.726829295607587,-0.988055612657051,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,739.554029639505,-0.0190083182097373,760.45263671875,55.631713867188,18.4285714285714,0.0753093060785369,0.649422689233721,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
54,A1_3,Deciduous_Forest,Very close to road; soil 20m deeper in forest,"",2023/05/21 13:11:08.972,A,2,A1,,Soil,25,Mixed_Forest,3,816.084350585938,99,3,0.84,15.48,0.4667,11.154,0.5448,0.3409,0.0407,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.978,9.97,12.584,9.297,Enclosure,99,20,13.297315,49.0729283333333,exclude,900,Enclosures,0.173155291622065,-0.726829295607587,-0.988055612657051,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,739.554029639505,-0.0190083182097373,760.45263671875,55.631713867188,18.4285714285714,0.0753093060785369,0.649422689233721,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
53,A1_4,Mixed_Forest,Very close to road,"",2023/05/21 11:58:07.819,A,3,A1,,Soil,25,Mixed_Forest,4,951.145751953125,100,3,0.23,3.58,0.189,20.674,0.2728,0.4343,0.0274,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",4.559,20.26,3.635,4.126,Enclosure,100,43,13.3001283333333,49.081405,exclude,2100,Enclosures,1.55839762459859,-0.0906901568584483,-0.727687216339261,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,1703.29742172146,1.13758555415785,760.45263671875,190.693115234375,15.5652173913043,0.0111250846473832,2.4370577210864,"Bodenkomplex: Vorherrschend Lockerbraunerde und Braunerde (podsolig, humusreich), gering verbreitet Felshumusboden und Ranker aus blockführendem (Kryo-)Schutt (Granit oder Gneis)",701,1980,,,No deadwood,701,-0.794358122346278,No deadwood
53,A1_4,Mixed_Forest,Very close to road,"",2023/05/21 11:58:07.819,A,3,A1,,Soil,25,Mixed_Forest,4,951.145751953125,100,3,0.23,3.58,0.189,20.674,0.2728,0.4343,0.0274,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",4.559,20.26,3.635,4.126,Enclosure,100,43,13.3001283333333,49.081405,exclude,2100,Enclosures,1.55839762459859,-0.0906901568584483,-0.727687216339261,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,1703.29742172146,1.13758555415785,760.45263671875,190.693115234375,15.5652173913043,0.0111250846473832,2.4370577210864,"Bodenkomplex: Vorherrschend Lockerbraunerde und Braunerde (podsolig, humusreich), gering verbreitet Felshumusboden und Ranker aus blockführendem (Kryo-)Schutt (Granit oder Gneis)",701,1980,,,No deadwood,701,-0.794358122346278,No deadwood
57,A2_1,Open,"
Close to building","",2023/05/21 14:04:22.319,A,0,A2,,Soil,24,Coniferous_forest,5,727.751037597656,101,1,0.31,3.82,0.6544,51.706,0.722,5.2335,0.0095,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",7.06,93.76,0.44,0.129,Enclosure,101,24,13.29113,49.0607516666667,ok,-100,Enclosures,-0.981213319191702,-1.14287915943549,-0.94277415242787,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,0,-0.906551274139096,727.751037597656,0,12.3225806451613,0.00599543573279697,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
57,A2_1,Open,"
Close to building","",2023/05/21 14:04:22.319,A,0,A2,,Soil,24,Coniferous_forest,5,727.751037597656,101,1,0.31,3.82,0.6544,51.706,0.722,5.2335,0.0095,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",7.06,93.76,0.44,0.129,Enclosure,101,24,13.29113,49.0607516666667,ok,-100,Enclosures,-0.981213319191702,-1.14287915943549,-0.94277415242787,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,0,-0.906551274139096,727.751037597656,0,12.3225806451613,0.00599543573279697,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
58,A2_2,Open_Mixed_Forest,Recent clearcut; be careful with soil compaction,"",2023/05/21 14:22:20.497,A,1,A2,,Soil,24,Coniferous_forest,6,699.336303710938,102,3,0.48,7.46,0.5094,13.394,0.5431,0.7914,0.0475,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",7.95,23.79,6.058,6.114,Enclosure,102,3,13.2928833333333,49.060045,exclude,100,Enclosures,-0.750339597028949,-1.27671254306329,-1.18050181863107,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,62.8909968406853,-0.831075434646295,727.751037597656,-28.4147338867181,15.5416666666667,0.03583694191429,-0.462992647692879,"Bodenkomplex: Vorherrschend Gley und Anmoorgley, gering verbreitet Moorgley aus (Kryo-)Sandschutt (Granit oder Gneis),selten Niedermoor aus Torf",75c,1980,,,No deadwood,75c,-0.794358122346278,No deadwood
58,A2_2,Open_Mixed_Forest,Recent clearcut; be careful with soil compaction,"",2023/05/21 14:22:20.497,A,1,A2,,Soil,24,Coniferous_forest,6,699.336303710938,102,3,0.48,7.46,0.5094,13.394,0.5431,0.7914,0.0475,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",7.95,23.79,6.058,6.114,Enclosure,102,3,13.2928833333333,49.060045,exclude,100,Enclosures,-0.750339597028949,-1.27671254306329,-1.18050181863107,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,62.8909968406853,-0.831075434646295,727.751037597656,-28.4147338867181,15.5416666666667,0.03583694191429,-0.462992647692879,"Bodenkomplex: Vorherrschend Gley und Anmoorgley, gering verbreitet Moorgley aus (Kryo-)Sandschutt (Granit oder Gneis),selten Niedermoor aus Torf",75c,1980,,,No deadwood,75c,-0.794358122346278,No deadwood
1312,A2_3,"","","",2023/05/21 15:31:41.101,A,2,A2,,Soil,25,Mixed_Forest,7,791.038208007813,103,3,0.38,7.67,0.2176,12.134,0.3251,0.4928,0.0343,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",10.734,9.97,9.664,7.912,Enclosure,103,90,13.3037804266164,49.0586844569841,ok,900,Enclosures,0.173155291622065,-0.844796615710542,-0.195630058646384,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,864.348134998186,0.130757790436299,727.751037597656,63.2871704101569,20.1842105263158,0.0313169606065601,0.750748176475126,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2019,2019-06-27,2020-08-01,Deadwood,711,1.83873334296091,Deadwood
1312,A2_3,"","","",2023/05/21 15:31:41.101,A,2,A2,,Soil,25,Mixed_Forest,7,791.038208007813,103,3,0.38,7.67,0.2176,12.134,0.3251,0.4928,0.0343,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",10.734,9.97,9.664,7.912,Enclosure,103,90,13.3037804266164,49.0586844569841,ok,900,Enclosures,0.173155291622065,-0.844796615710542,-0.195630058646384,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,864.348134998186,0.130757790436299,727.751037597656,63.2871704101569,20.1842105263158,0.0313169606065601,0.750748176475126,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,2019,2019-06-27,2020-08-01,Deadwood,711,1.83873334296091,Deadwood
52,A2_4,Deciduous_Forest,"","",2023/05/21 10:48:54.865,A,3,A2,,Soil,25,Mixed_Forest,8,894.30224609375,104,1,0.84,15.13,0.5363,25.079,1.9975,8.1281,0.0274,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.678,78.15,2.989,2.357,Enclosure,104,103,13.3185133333333,49.0561583333333,ok,2100,Enclosures,1.55839762459859,-0.358423043492405,-0.0484653129015453,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,1962.50617003126,1.44866343279475,727.751037597656,166.551208496094,18.0119047619048,0.0334941584592687,2.1175221781096,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
52,A2_4,Deciduous_Forest,"","",2023/05/21 10:48:54.865,A,3,A2,,Soil,25,Mixed_Forest,8,894.30224609375,104,1,0.84,15.13,0.5363,25.079,1.9975,8.1281,0.0274,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.678,78.15,2.989,2.357,Enclosure,104,103,13.3185133333333,49.0561583333333,ok,2100,Enclosures,1.55839762459859,-0.358423043492405,-0.0484653129015453,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,1962.50617003126,1.44866343279475,727.751037597656,166.551208496094,18.0119047619048,0.0334941584592687,2.1175221781096,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
60,A3_1,Coniferous,"","",2023/05/21 14:47:08.250,A,0,A3,,Soil,24,Coniferous_forest,9,729.824890136719,105,1,0.76,16.02,0.7995,29.384,1.669,5.1602,0.0591,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.303,57.79,5.615,3.715,Enclosure,105,43,13.2899266666667,49.0603983333333,ok,-100,Enclosures,-0.981213319191702,-1.13311131492375,-0.727687216339261,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,0,-0.906551274139096,729.824890136719,0,21.0789473684211,0.0258644160087122,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
60,A3_1,Coniferous,"","",2023/05/21 14:47:08.250,A,0,A3,,Soil,24,Coniferous_forest,9,729.824890136719,105,1,0.76,16.02,0.7995,29.384,1.669,5.1602,0.0591,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.303,57.79,5.615,3.715,Enclosure,105,43,13.2899266666667,49.0603983333333,ok,-100,Enclosures,-0.981213319191702,-1.13311131492375,-0.727687216339261,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,0,-0.906551274139096,729.824890136719,0,21.0789473684211,0.0258644160087122,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
59,A3_2,Open_Deciduous,"Enlosure borders different than expected - still close tho
","",2023/05/21 14:37:39.812,A,1,A3,,Soil,25,Mixed_Forest,10,714.720520019531,106,1,1.32,29.02,0.4819,30.184,1.0416,2.8523,0.046,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",15.378,28.75,10.956,6.869,Enclosure,106,58,13.290355,49.0589816666667,ok,100,Enclosures,-0.750339597028949,-1.20425289127667,-0.557881740479832,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,24.895060431603,-0.876674571913195,729.824890136719,-15.104370117188,21.9848484848485,0.043731778425656,-0.286820385890067,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,2016,2016-06-23,2017-06-11,Deadwood,743,1.63618784562958,Deadwood
59,A3_2,Open_Deciduous,"Enlosure borders different than expected - still close tho
","",2023/05/21 14:37:39.812,A,1,A3,,Soil,25,Mixed_Forest,10,714.720520019531,106,1,1.32,29.02,0.4819,30.184,1.0416,2.8523,0.046,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",15.378,28.75,10.956,6.869,Enclosure,106,58,13.290355,49.0589816666667,ok,100,Enclosures,-0.750339597028949,-1.20425289127667,-0.557881740479832,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,24.895060431603,-0.876674571913195,729.824890136719,-15.104370117188,21.9848484848485,0.043731778425656,-0.286820385890067,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,2016,2016-06-23,2017-06-11,Deadwood,743,1.63618784562958,Deadwood
65,A3_3,Mixed_Forest,Close to annoyingly well used sreet,"",2023/05/21 17:14:23.606,A,2,A3,,Soil,24,Coniferous_forest,11,673.487548828125,107,3,0.92,17.32,0.4603,8.984,0.4704,0.8435,0.0571,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.594,14.54,10.762,9.257,Enclosure,107,19,13.283195,49.0509683333333,exclude,900,Enclosures,0.173155291622065,-1.39846016675472,-0.999375977714347,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,921.329306016445,0.19914121467714,729.824890136719,-56.337341308594,18.8260869565217,0.102404274265361,-0.832568490255858,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
65,A3_3,Mixed_Forest,Close to annoyingly well used sreet,"",2023/05/21 17:14:23.606,A,2,A3,,Soil,24,Coniferous_forest,11,673.487548828125,107,3,0.92,17.32,0.4603,8.984,0.4704,0.8435,0.0571,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.594,14.54,10.762,9.257,Enclosure,107,19,13.283195,49.0509683333333,exclude,900,Enclosures,0.173155291622065,-1.39846016675472,-0.999375977714347,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,921.329306016445,0.19914121467714,729.824890136719,-56.337341308594,18.8260869565217,0.102404274265361,-0.832568490255858,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
66,A3_4,Shrubland,"","",2023/05/21 17:37:46.618,A,3,A3,,Soil,25,Mixed_Forest,12,874.474914550781,108,1,1.68,39.97,1.1016,72.627,2.0883,6.2501,0.0644,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",21.247,44.73,11.742,3.843,Enclosure,108,230,13.282235,49.0415983333333,ok,2100,Enclosures,1.55839762459859,-0.451809766003506,1.38922104937495,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,1952.18854219019,1.43628118951672,729.824890136719,144.650024414062,23.7916666666667,0.0231318930976083,1.82764421514034,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
66,A3_4,Shrubland,"","",2023/05/21 17:37:46.618,A,3,A3,,Soil,25,Mixed_Forest,12,874.474914550781,108,1,1.68,39.97,1.1016,72.627,2.0883,6.2501,0.0644,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",21.247,44.73,11.742,3.843,Enclosure,108,230,13.282235,49.0415983333333,ok,2100,Enclosures,1.55839762459859,-0.451809766003506,1.38922104937495,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,1952.18854219019,1.43628118951672,729.824890136719,144.650024414062,23.7916666666667,0.0231318930976083,1.82764421514034,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
61,A4_1,Mixed_Forest,"","",2023/05/21 15:04:12.453,A,0,A4,,Soil,25,Mixed_Forest,13,743.527954101563,109,1,0.79,15.68,0.482,18.224,0.767,1.2771,0.0263,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.366,19.1,10.813,6.945,Enclosure,109,74,13.2881966666667,49.0607066666667,ok,-100,Enclosures,-0.981213319191702,-1.06856988990831,-0.376755899563108,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,0,-0.906551274139096,743.527954101563,0,19.8481012658228,0.0433494293239684,-0.0869031565245365,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,1980,,,No deadwood,743,-0.794358122346278,No deadwood
61,A4_1,Mixed_Forest,"","",2023/05/21 15:04:12.453,A,0,A4,,Soil,25,Mixed_Forest,13,743.527954101563,109,1,0.79,15.68,0.482,18.224,0.767,1.2771,0.0263,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.366,19.1,10.813,6.945,Enclosure,109,74,13.2881966666667,49.0607066666667,ok,-100,Enclosures,-0.981213319191702,-1.06856988990831,-0.376755899563108,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,0,-0.906551274139096,743.527954101563,0,19.8481012658228,0.0433494293239684,-0.0869031565245365,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,1980,,,No deadwood,743,-0.794358122346278,No deadwood
62,A4_2,Deciduous_Forest,Close to recent heavy machine traffic,"",2023/05/21 15:31:41.101,A,1,A4,,Soil,25,Mixed_Forest,14,753.970825195313,110,1,0.65,13.53,0.8626,40.895,2.0811,8.9491,0.0432,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.058,91.4,1.122,0.321,Enclosure,110,103,13.2851733333333,49.0608116666667,ok,100,Enclosures,-0.750339597028949,-1.01938397182661,-0.0484653129015453,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,103.437560541188,-0.78241527520255,743.527954101563,10.44287109375,20.8153846153846,0.0158943636141338,0.0513157721355992,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
62,A4_2,Deciduous_Forest,Close to recent heavy machine traffic,"",2023/05/21 15:31:41.101,A,1,A4,,Soil,25,Mixed_Forest,14,753.970825195313,110,1,0.65,13.53,0.8626,40.895,2.0811,8.9491,0.0432,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",13.058,91.4,1.122,0.321,Enclosure,110,103,13.2851733333333,49.0608116666667,ok,100,Enclosures,-0.750339597028949,-1.01938397182661,-0.0484653129015453,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,103.437560541188,-0.78241527520255,743.527954101563,10.44287109375,20.8153846153846,0.0158943636141338,0.0513157721355992,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
63,A4_3,Mixed_Forest,"
Very small individuals","",2023/05/21 16:27:53.599,A,2,A4,,Soil,25,Mixed_Forest,15,777.490600585938,111,3,0.71,12.84,0.5676,16.754,1.3387,4.6213,0.0553,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.043,46.88,7.46,4.173,Enclosure,111,111,13.2755016666667,49.065175,ok,900,Enclosures,0.173155291622065,-0.908605840479601,0.0420976075568167,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,876.828183544945,0.145735166981366,743.527954101563,33.962646484375,18.0845070422535,0.0423779395965143,0.362616958144191,"Bodenkomplex: Vorherrschend Gley und Anmoorgley, gering verbreitet Moorgley aus (Kryo-)Sandschutt (Granit oder Gneis),selten Niedermoor aus Torf",75c,1980,,,No deadwood,75c,-0.794358122346278,No deadwood
63,A4_3,Mixed_Forest,"
Very small individuals","",2023/05/21 16:27:53.599,A,2,A4,,Soil,25,Mixed_Forest,15,777.490600585938,111,3,0.71,12.84,0.5676,16.754,1.3387,4.6213,0.0553,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",14.043,46.88,7.46,4.173,Enclosure,111,111,13.2755016666667,49.065175,ok,900,Enclosures,0.173155291622065,-0.908605840479601,0.0420976075568167,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,876.828183544945,0.145735166981366,743.527954101563,33.962646484375,18.0845070422535,0.0423779395965143,0.362616958144191,"Bodenkomplex: Vorherrschend Gley und Anmoorgley, gering verbreitet Moorgley aus (Kryo-)Sandschutt (Granit oder Gneis),selten Niedermoor aus Torf",75c,1980,,,No deadwood,75c,-0.794358122346278,No deadwood
64,A4_4,Open,Clearcut,"",2023/05/21 16:55:39.847,A,3,A4,,Soil,24,Coniferous_forest,16,662.699584960938,112,1,0.63,10.32,0.5998,13.254,1.002,2.0445,0.0299,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.339,29.79,8.662,6.437,Enclosure,112,33,13.258205,49.066155,ok,2100,Enclosures,1.55839762459859,-1.44927147164169,-0.840890866912213,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,2110.37002638128,1.6261156795278,743.527954101563,-80.828369140625,16.3809523809524,0.04753282028067,-1.15672490263893,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,2019,2019-06-27,2020-08-01,Deadwood,743,1.83873334296091,Deadwood
64,A4_4,Open,Clearcut,"",2023/05/21 16:55:39.847,A,3,A4,,Soil,24,Coniferous_forest,16,662.699584960938,112,1,0.63,10.32,0.5998,13.254,1.002,2.0445,0.0299,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",12.339,29.79,8.662,6.437,Enclosure,112,33,13.258205,49.066155,ok,2100,Enclosures,1.55839762459859,-1.44927147164169,-0.840890866912213,Ahornschachten,30,31,28.8821398272658,1.07332767535232,-0.998657697717045,-1.3601906440758,-1.05421587129996,2110.37002638128,1.6261156795278,743.527954101563,-80.828369140625,16.3809523809524,0.04753282028067,-1.15672490263893,Fast ausschließlich Braunerde aus skelettführendem (Kryo-)Sand bis Grussand (Granit oder Gneis),743,2019,2019-06-27,2020-08-01,Deadwood,743,1.83873334296091,Deadwood
48,B1_1,Open_Mixed_Forest,Close to feeding station; had to be moved because of preenclosure,"",2023/05/20 16:01:49.050,B,0,B1,,Soil,25,Mixed_Forest,17,840.431823730469,113,1,2.41,37.79,3.2022,58.813,4.7688,7.6806,0.0457,"Al, Mg, Na, Ca, K, Acidity & ECEC are cmolc/kg dry weight; P is mg/kg, N and C is %",20.859,75.25,5.162,2.07,Enclosure,113,135,13.3314079453399,49.0248583998046,ok,-100,Enclosures,-0.981213319191702,-0.612152708217738,0.313786368931903,Buchenau,31,61,30.4017203198164,2.00646540255944,-0.37770237181951,-0.376920298960763,-0.94024658791618,0,-0.906551274139096,840.431823730469,0,15.6804979253112,0.0409773349429548,-0.0869031565245365,"Vorherrschend Braunerde, gering verbreitet Podsol-Braunerde und Lockerbraunerde aus (Kryo-)Sandschutt bis Sandgrus (Granit oder Gneis)",711,1980,,,No deadwood,711,-0.794358122346278,No deadwood
